SO,SO_id,DI,dimensions_id
Review of Economic Design,jour.1136607,10.1007/s10058-014-0162-5,pub.1045365307
Review of Economic Design,jour.1136607,10.1007/s10058-014-0165-2,pub.1041166308
Review of Economic Design,jour.1136607,10.1007/s10058-014-0164-3,pub.1033800952
Review of Economic Design,jour.1136607,10.1007/s10058-013-0148-8,pub.1038116697
Review of Economic Design,jour.1136607,10.1007/s10058-014-0160-7,pub.1030114645
Review of Economic Design,jour.1136607,10.1007/s10058-014-0159-0,pub.1009815194
Review of Economic Design,jour.1136607,10.1007/s10058-013-0150-1,pub.1048812453
Review of Economic Design,jour.1136607,10.1007/s10058-013-0154-x,pub.1042386988
Review of Economic Design,jour.1136607,10.1007/s10058-013-0145-y,pub.1017785501
Review of Economic Design,jour.1136607,10.1007/s10058-013-0155-9,pub.1017685499
Review of Economic Design,jour.1136607,10.1007/s10058-013-0153-y,pub.1009295534
Review of Economic Design,jour.1136607,10.1007/s10058-013-0152-z,pub.1006859079
Review of Economic Design,jour.1136607,10.1007/s10058-014-0157-2,pub.1006468564
Review of Economic Design,jour.1136607,10.1007/s10058-014-0158-1,pub.1004086480
Review of Economic Design,jour.1136607,10.1007/s10058-013-0151-0,pub.1002542246
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2018.06.001,pub.1105306203
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2018.05.006,pub.1104593068
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2018.05.004,pub.1104373016
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2018.04.004,pub.1104353687
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2018.05.002,pub.1104295688
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2018.05.005,pub.1104215678
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2018.05.003,pub.1104153043
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2018.05.001,pub.1103846608
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2018.04.003,pub.1103625125
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2018.04.001,pub.1103485077
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2018.03.001,pub.1101838738
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2018.02.001,pub.1101148325
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2018.01.006,pub.1100777547
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.12.005,pub.1100165174
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2018.01.001,pub.1100836389
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2018.01.003,pub.1100831467
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2018.01.005,pub.1100828856
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2018.01.002,pub.1100826875
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2018.01.004,pub.1100752287
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.12.009,pub.1100186563
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.12.008,pub.1100156480
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.12.007,pub.1100156334
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.12.006,pub.1100153671
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.12.004,pub.1100107203
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.12.002,pub.1099726983
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.12.003,pub.1099726683
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.12.001,pub.1099665244
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.10.003,pub.1092341672
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.09.002,pub.1092048155
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.08.005,pub.1091976821
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.08.006,pub.1091976626
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.09.001,pub.1091884100
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.08.004,pub.1091518002
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.08.003,pub.1091407466
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.08.002,pub.1091405753
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.08.001,pub.1091214954
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.07.008,pub.1091088884
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.07.007,pub.1091053894
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.07.005,pub.1091053570
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.07.006,pub.1091052349
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.11.006,pub.1092999372
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.11.005,pub.1092831388
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.11.004,pub.1092638023
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.11.003,pub.1092638022
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.11.002,pub.1092591780
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.11.001,pub.1092574269
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.10.002,pub.1092296926
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.07.004,pub.1091053738
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.06.001,pub.1090882294
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.07.002,pub.1090677196
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.07.003,pub.1090676701
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.07.001,pub.1090670238
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.10.001,pub.1092227983
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.06.005,pub.1090383180
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.06.003,pub.1090347410
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.06.004,pub.1090346881
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.06.002,pub.1090343916
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.05.001,pub.1085713401
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.04.001,pub.1084774876
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.03.004,pub.1084534633
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.03.003,pub.1084105463
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.03.002,pub.1084105462
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.02.011,pub.1084105460
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.02.010,pub.1084105459
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.02.009,pub.1084105458
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.02.004,pub.1084105457
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.02.007,pub.1083889813
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.02.012,pub.1084808396
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.02.001,pub.1084771104
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.02.002,pub.1083867885
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.02.005,pub.1083865340
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.01.001,pub.1054076681
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.03.001,pub.1084105461
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.01.011,pub.1083890259
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.02.006,pub.1083887995
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.02.008,pub.1083885811
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.02.003,pub.1083830394
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.01.008,pub.1083417349
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.01.002,pub.1074215511
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.08.001,pub.1022032949
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.06.005,pub.1011008882
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.01.010,pub.1083545088
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.01.009,pub.1083540666
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.01.007,pub.1083423883
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.01.006,pub.1083420633
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.01.003,pub.1074211629
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.01.004,pub.1074207695
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2017.01.005,pub.1074197781
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.12.004,pub.1038315477
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.12.001,pub.1020808055
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.12.003,pub.1016579645
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.12.002,pub.1013490962
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.11.002,pub.1051840233
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.09.001,pub.1051149378
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.09.003,pub.1049805568
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.09.004,pub.1046768356
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.09.002,pub.1042885577
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.10.002,pub.1037951321
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.09.005,pub.1036502745
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.10.001,pub.1035014063
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.11.001,pub.1026697092
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.07.005,pub.1024618729
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.09.006,pub.1014031199
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.06.006,pub.1052676956
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.07.003,pub.1043489531
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.06.001,pub.1042604285
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.07.004,pub.1041941475
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.07.001,pub.1039017462
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.06.002,pub.1038632912
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.06.004,pub.1033286547
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.08.002,pub.1022612781
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.06.003,pub.1018341670
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.08.003,pub.1010058168
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.07.002,pub.1009166705
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.03.002,pub.1048096437
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.04.001,pub.1044813785
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.03.003,pub.1040582299
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.06.003,pub.1039663903
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.04.001,pub.1039320871
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.09.009,pub.1039259550
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.03.001,pub.1027735055
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.03.004,pub.1014391534
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.04.002,pub.1013951393
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.02.005,pub.1013224528
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.06.001,pub.1013206206
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.03.001,pub.1013088881
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.06.004,pub.1008778193
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.03.003,pub.1000715162
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.05.001,pub.1000022491
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.10.002,pub.1051279153
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.02.001,pub.1048654474
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.01.002,pub.1048469284
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.11.002,pub.1038926971
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.01.001,pub.1031621838
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.02.001,pub.1029770730
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.12.001,pub.1017073582
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.02.002,pub.1015260731
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.09.002,pub.1014980419
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.01.002,pub.1014554144
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.02.003,pub.1005138090
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.02.002,pub.1002549636
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2016.01.001,pub.1039242445
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.05.002,pub.1050017282
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.03.002,pub.1048222387
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.11.003,pub.1046556537
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.10.003,pub.1045834288
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.12.002,pub.1035758604
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.06.002,pub.1035758153
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.11.004,pub.1033431871
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.10.001,pub.1028901485
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.12.003,pub.1023037180
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.10.004,pub.1015027361
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.11.001,pub.1003956917
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.12.004,pub.1000601056
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.11.002,pub.1051563708
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.11.003,pub.1050285127
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.07.005,pub.1046501364
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.07.001,pub.1046475695
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.09.001,pub.1046041040
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.07.004,pub.1034423615
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.08.002,pub.1030193163
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.07.006,pub.1028867498
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.10.006,pub.1026184084
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.07.002,pub.1025925466
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.12.002,pub.1018553170
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.11.004,pub.1013604806
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.08.001,pub.1011917637
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.09.003,pub.1002123314
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.07.003,pub.1001849173
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.09.005,pub.1049159382
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.09.007,pub.1041675846
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.08.004,pub.1037636123
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.09.004,pub.1036228650
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.09.001,pub.1031428796
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.08.005,pub.1026954381
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.09.008,pub.1026119756
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.09.002,pub.1024474374
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.10.002,pub.1022704664
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.10.001,pub.1005389969
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.09.006,pub.1005093628
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.10.005,pub.1004852208
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.07.003,pub.1002901310
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.05.003,pub.1022216653
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.03.004,pub.1043392809
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.04.003,pub.1039035281
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.04.001,pub.1033668805
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2015.02.004,pub.1031639907
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.03.003,pub.1030465957
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.07.004,pub.1026043540
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.05.001,pub.1023633646
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.07.001,pub.1020103053
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.06.001,pub.1017319072
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.04.002,pub.1014635179
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.05.002,pub.1006077160
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.06.003,pub.1006018103
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.07.002,pub.1001328439
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.12.001,pub.1038312584
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.09.003,pub.1049257254
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.08.001,pub.1044940924
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.08.002,pub.1024972714
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.08.003,pub.1022581449
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.11.001,pub.1020163200
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.10.003,pub.1019808645
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.06.002,pub.1012695355
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.10.004,pub.1006691514
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.01.003,pub.1051299950
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.03.002,pub.1049285298
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.12.001,pub.1047836520
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.02.001,pub.1046912215
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.11.003,pub.1043197907
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.01.004,pub.1042728280
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.01.005,pub.1036383377
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.02.002,pub.1023937622
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.02.003,pub.1021718601
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.03.001,pub.1010734458
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.01.002,pub.1005140229
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.11.004,pub.1003965544
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.12.002,pub.1003126669
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2014.01.001,pub.1000171374
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.09.006,pub.1046959009
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.09.003,pub.1045554018
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.08.004,pub.1039504190
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.10.002,pub.1037465242
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.09.004,pub.1023635919
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.11.001,pub.1021676781
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.09.002,pub.1017782835
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.09.001,pub.1010866224
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.09.005,pub.1010484413
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.11.002,pub.1009351600
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.07.003,pub.1039741951
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.08.003,pub.1037058405
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.06.003,pub.1031819872
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.08.001,pub.1015483713
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.07.002,pub.1015457348
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.10.001,pub.1014726923
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.08.002,pub.1012363956
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.07.001,pub.1008472860
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.06.002,pub.1000550594
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.07.004,pub.1000304097
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.04.001,pub.1049652013
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.03.003,pub.1042167805
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.06.001,pub.1036824062
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.02.003,pub.1036366973
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.05.001,pub.1034333184
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.03.001,pub.1032845289
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.02.005,pub.1024499495
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.02.006,pub.1019742079
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.04.003,pub.1018665033
Review of Economic Dynamics,jour.1042036,10.1016/j.red.2013.04.002,pub.1011721108
Review of Economics and Statistics,jour.1122144,10.1162/rest_a_00803,pub.1110827604
Review of Economics and Statistics,jour.1122144,10.1162/rest_a_00809,pub.1110827462
Review of Economics and Statistics,jour.1122144,10.1162/rest_a_00811,pub.1110826169
Review of Economics and Statistics,jour.1122144,10.1162/rest_a_00810,pub.1110823513
Review of Economics and Statistics,jour.1122144,10.1162/rest_a_00813,pub.1110822843
Review of Economics and Statistics,jour.1122144,10.1162/rest_a_00808,pub.1110822808
Review of Economics and Statistics,jour.1122144,10.1162/rest_a_00802,pub.1110821336
Review of Economics and Statistics,jour.1122144,10.1162/rest_a_00804,pub.1110818701
Review of Economics and Statistics,jour.1122144,10.1162/rest_a_00807,pub.1110818628
Review of Economics and Statistics,jour.1122144,10.1162/rest_a_00801,pub.1110817983
Review of Economics and Statistics,jour.1122144,10.1162/rest_a_00812,pub.1110817481
Review of Economics and Statistics,jour.1122144,10.1162/rest_a_00805,pub.1110814850
